,ori_apr,apr,dataset,bug,repair_time,fl_time,pg_time,compile_time,pv_time,ncp,ntce,has_patch,insufficient_memory,filter_pass_all,filter_pass_file,insufficient_memory_2,vm_error,repeated_timeout_executions
549,dynamoth_2,dynamoth_2,bears,SzFMV2018-Tavasz-AutomatedCar_351742666-351759763,6.3919999999999995,2.053,6.3919999999999995,0,0,0,0,0,NO,NO,,NO,-,NO
550,nopol_2,nopol_2,bears,SzFMV2018-Tavasz-AutomatedCar_367688128-367699437,10.170999999999998,4.479,10.170999999999998,0,0,0,0,0,NO,NO,,NO,-,NO
551,simfix_2,simfix_1,bears,SzFMV2018-Tavasz-AutomatedCar_367688128-367699437,201.57399999999998,4.506,0,152.861,38.513999999999996,215,384,0,NO,NO,,NO,NO,NO
552,simfix_2,simfix_2,bears,SzFMV2018-Tavasz-AutomatedCar_367688128-367699437,235.223,4.506,0,152.861,72.16300000000003,215,380,0,NO,NO,,NO,NO,NO
553,simfix_2,simfix_3,bears,SzFMV2018-Tavasz-AutomatedCar_367688128-367699437,349.73400000000004,4.506,0,152.861,186.67400000000004,215,6840,0,NO,NO,,NO,NO,NO
554,tbar_2,tbar_1,bears,SzFMV2018-Tavasz-AutomatedCar_367688128-367699437,3589.472999999996,4.53,0,3221.166999999996,355.7749999999999,3838,4108,0,NO,NO,,YES,NO,NO
555,tbar_2,tbar_2,bears,SzFMV2018-Tavasz-AutomatedCar_367688128-367699437,6007.923,4.53,0,3221.166999999996,2774.225000000004,3838,9915,0,NO,NO,,YES,NO,NO
556,tbar_2,tbar_3,bears,SzFMV2018-Tavasz-AutomatedCar_367688128-367699437,7204.881999999996,4.53,0,2165.129999999997,5027.220999999999,2327,106740,0,NO,NO,,YES,NO,NO
557,dynamoth_2,dynamoth_2,bears,SzFMV2018-Tavasz-AutomatedCar_367688128-367699437,7.306999999999999,4.479,7.306999999999999,0,0,0,0,0,NO,NO,,NO,-,NO
558,simfix_2,simfix_2,bears,thelastpickle-cassandra-reaper_324455111-327555133,-,-,-,-,-,-,-,-,-,-,-,-,-,-
559,simfix_2,simfix_2,bears,thelastpickle-cassandra-reaper_364710673-365484062,-,-,-,-,-,-,-,-,-,-,-,-,-,-
560,simfix_2,simfix_2,bears,thelastpickle-cassandra-reaper_365484062-365554427,-,-,-,-,-,-,-,-,-,-,-,-,-,-
561,nopol_2,nopol_2,bears,Activiti-activiti-cloud-app-service_459060444-459062447,-,-,-,-,-,-,-,-,-,-,-,-,-,-
562,simfix_2,simfix_1,bears,Activiti-activiti-cloud-app-service_459060444-459062447,0,6.5600000000000005,0,0,0,0,0,0,NO,NO,,NO,NO,NO
563,simfix_2,simfix_2,bears,Activiti-activiti-cloud-app-service_459060444-459062447,0,6.5600000000000005,0,0,0,0,0,0,NO,NO,,NO,NO,NO
564,simfix_2,simfix_3,bears,Activiti-activiti-cloud-app-service_459060444-459062447,0,6.5600000000000005,0,0,0,0,0,0,NO,NO,,NO,NO,NO
565,tbar_2,tbar_1,bears,Activiti-activiti-cloud-app-service_459060444-459062447,0,6.561,0,0,0,0,0,0,NO,NO,,NO,NO,NO
566,tbar_2,tbar_2,bears,Activiti-activiti-cloud-app-service_459060444-459062447,0,6.561,0,0,0,0,0,0,NO,NO,,NO,NO,NO
567,tbar_2,tbar_3,bears,Activiti-activiti-cloud-app-service_459060444-459062447,0,6.561,0,0,0,0,0,0,NO,NO,,NO,NO,NO
568,dynamoth_2,dynamoth_2,bears,Activiti-activiti-cloud-app-service_459060444-459062447,-,-,-,-,-,-,-,-,-,-,-,-,-,-
569,nopol_2,nopol_2,bears,albfernandez-GDS-PMD-Security-Rules_451155169-455669767,1603.6750000000004,6.562,1603.6750000000004,0,0,0,0,0,NO,NO,,NO,-,NO
570,simfix_2,simfix_1,bears,albfernandez-GDS-PMD-Security-Rules_451155169-455669767,5357.969000000002,6.615,0,1420.5080000000012,3907.7770000000005,1171,97737,0,NO,NO,,NO,NO,NO
571,simfix_2,simfix_2,bears,albfernandez-GDS-PMD-Security-Rules_451155169-455669767,2255.3190000000022,6.615,0,1420.5080000000012,805.1270000000006,1171,7764,0,NO,NO,,NO,NO,NO
572,simfix_2,simfix_3,bears,albfernandez-GDS-PMD-Security-Rules_451155169-455669767,3465.8990000000013,6.615,0,1420.5080000000012,2015.707,1171,30450,0,NO,NO,,NO,NO,NO
573,tbar_2,tbar_1,bears,albfernandez-GDS-PMD-Security-Rules_451155169-455669767,2555.9129999999986,6.658,0,965.2629999999997,1580.1189999999997,661,6213,yes,NO,NO,,NO,NO,NO
574,tbar_2,tbar_2,bears,albfernandez-GDS-PMD-Security-Rules_451155169-455669767,1480.5029999999988,6.658,0,965.2629999999997,504.70899999999995,661,2201,yes,NO,NO,,NO,NO,NO
575,tbar_2,tbar_3,bears,albfernandez-GDS-PMD-Security-Rules_451155169-455669767,2987.475999999997,6.658,0,965.2629999999997,2011.6819999999984,661,25172,yes,NO,NO,,NO,NO,NO
576,dynamoth_2,dynamoth_2,bears,albfernandez-GDS-PMD-Security-Rules_451155169-455669767,4758.674000000002,6.562,4758.674000000002,0,0,0,0,0,NO,NO,,NO,-,NO
577,nopol_2,nopol_2,bears,apache-incubator-dubbo_450828157-450884276,-,-,-,-,-,-,-,-,-,-,-,-,-,-
578,simfix_2,simfix_2,bears,apache-incubator-dubbo_450828157-450884276,-,-,-,-,-,-,-,-,-,-,-,-,-,-
579,tbar_2,tbar_2,bears,apache-incubator-dubbo_450828157-450884276,-,-,-,-,-,-,-,-,-,-,-,-,-,-
580,dynamoth_2,dynamoth_2,bears,apache-incubator-dubbo_450828157-450884276,-,-,-,-,-,-,-,-,-,-,-,-,-,-
581,simfix_2,simfix_2,bears,apache-incubator-tamaya_457807119-461484371,-,-,-,-,-,-,-,-,-,-,-,-,-,-
582,simfix_2,simfix_2,bears,aws-aws-encryption-sdk-java_441438164-441901187,-,-,-,-,-,-,-,-,-,-,-,-,-,-
583,simfix_2,simfix_2,bears,awslabs-amazon-kinesis-client_446289265-452166805,-,-,-,-,-,-,-,-,-,-,-,-,-,-
584,nopol_2,nopol_2,bears,AxonFramework-AxonFramework_451926440-451937647,5.497,11.243,5.497,0,0,0,0,0,NO,NO,,NO,-,NO
585,simfix_2,simfix_1,bears,AxonFramework-AxonFramework_451926440-451937647,413.47099999999966,11.387,0,402.8889999999997,0.567,192,1,yes,NO,YES,192,NO,NO,NO
586,simfix_2,simfix_2,bears,AxonFramework-AxonFramework_451926440-451937647,485.65699999999964,11.387,0,402.8889999999997,72.753,192,144,yes,NO,YES,192,NO,NO,NO
587,simfix_2,simfix_3,bears,AxonFramework-AxonFramework_451926440-451937647,2660.428999999999,11.387,0,402.8889999999997,2247.5249999999996,192,4656,yes,NO,YES,192,NO,NO,NO
588,tbar_2,tbar_2,bears,AxonFramework-AxonFramework_451926440-451937647,-,-,-,-,-,-,-,-,-,-,-,-,-,-
589,dynamoth_2,dynamoth_2,bears,AxonFramework-AxonFramework_451926440-451937647,5.555000000000002,11.243,5.555000000000002,0,0,0,0,0,NO,NO,,NO,-,NO
590,nopol_2,nopol_2,bears,brettwooldridge-HikariCP_446097106-446106182,-,-,-,-,-,-,-,-,-,-,-,-,-,-
591,simfix_2,simfix_2,bears,brettwooldridge-HikariCP_446097106-446106182,-,-,-,-,-,-,-,-,-,-,-,-,-,-
592,tbar_2,tbar_2,bears,brettwooldridge-HikariCP_446097106-446106182,-,-,-,-,-,-,-,-,-,-,-,-,-,-
593,dynamoth_2,dynamoth_2,bears,brettwooldridge-HikariCP_446097106-446106182,-,-,-,-,-,-,-,-,-,-,-,-,-,-
594,nopol_2,nopol_2,bears,classgraph-classgraph_448207270-449613955,32.669,132.133,32.669,0,0,0,0,0,NO,NO,,NO,-,NO
595,simfix_2,simfix_1,bears,classgraph-classgraph_448207270-449613955,7174.299000000005,132.25300000000001,0,6856.018000000008,44.475,5476,217,0,NO,NO,,NO,NO,NO
596,simfix_2,simfix_2,bears,classgraph-classgraph_448207270-449613955,7210.393000000013,132.25300000000001,0,6304.690000000014,631.8970000000015,5033,1559,0,NO,NO,,NO,NO,NO
597,simfix_2,simfix_3,bears,classgraph-classgraph_448207270-449613955,7519.215999999997,132.25300000000001,0,473.79600000000005,6771.614,287,5600,0,NO,NO,,NO,NO,NO
598,tbar_2,tbar_1,bears,classgraph-classgraph_448207270-449613955,7203.113999999981,132.27700000000002,0,6850.0209999999815,298.414,7941,847,0,NO,NO,,NO,NO,NO
599,tbar_2,tbar_2,bears,classgraph-classgraph_448207270-449613955,7206.608999999962,132.27700000000002,0,6007.365999999965,1144.5639999999973,7105,4451,0,NO,NO,,NO,NO,NO
600,tbar_2,tbar_3,bears,classgraph-classgraph_448207270-449613955,7362.844000000003,132.27700000000002,0,85.88200000000002,7222.283000000003,89,6496,0,NO,NO,,NO,NO,NO
601,dynamoth_1,dynamoth_1,bears,classgraph-classgraph_448207270-449613955,10.667,132.133,10.354,0.156,0.313,1,1,yes,NO,YES,1_select.txt,NO,-,NO
602,dynamoth_2,dynamoth_2,bears,classgraph-classgraph_448207270-449613955,49.184,132.133,25.971999999999998,0.683,23.212,1,112,yes,NO,YES,1_prioritize.txt,NO,-,NO
603,dynamoth_3,dynamoth_3,bears,classgraph-classgraph_448207270-449613955,224.28099999999998,132.133,215.65999999999997,0.163,8.621,1,112,0,NO,YES,1_default.txt,NO,-,NO
604,nopol_2,nopol_2,bears,cpesch-RouteConverter_432166807-432169636,-,-,-,-,-,-,-,-,-,-,-,-,-,-
605,simfix_2,simfix_2,bears,cpesch-RouteConverter_432166807-432169636,-,-,-,-,-,-,-,-,-,-,-,-,-,-
606,tbar_2,tbar_2,bears,cpesch-RouteConverter_432166807-432169636,-,-,-,-,-,-,-,-,-,-,-,-,-,-
607,dynamoth_2,dynamoth_2,bears,cpesch-RouteConverter_432166807-432169636,-,-,-,-,-,-,-,-,-,-,-,-,-,-
608,simfix_2,simfix_2,bears,CSU-CS414-WareWolves-cs414-f18-001-WareWolves_452444119-454548119,-,-,-,-,-,-,-,-,-,-,-,-,-,-
609,nopol_2,nopol_2,bears,danfickle-openhtmltopdf_445988164-446994292,-,-,-,-,-,-,-,-,-,-,-,-,-,-
610,simfix_2,simfix_2,bears,danfickle-openhtmltopdf_445988164-446994292,-,-,-,-,-,-,-,-,-,-,-,-,-,-
611,tbar_2,tbar_2,bears,danfickle-openhtmltopdf_445988164-446994292,-,-,-,-,-,-,-,-,-,-,-,-,-,-
612,dynamoth_2,dynamoth_2,bears,danfickle-openhtmltopdf_445988164-446994292,-,-,-,-,-,-,-,-,-,-,-,-,-,-
613,simfix_2,simfix_2,bears,DataBiosphere-consent-ontology_453433108-453941362,-,-,-,-,-,-,-,-,-,-,-,-,-,-
614,nopol_2,nopol_2,bears,debezium-debezium_437012651-437020051,2.3609999999999998,12.02,2.3609999999999998,0,0,0,0,0,NO,NO,,NO,-,NO
615,simfix_2,simfix_1,bears,debezium-debezium_437012651-437020051,90.87199999999999,12.302,0,85.14899999999999,0.0,85,0,0,NO,NO,,NO,NO,NO
616,simfix_2,simfix_2,bears,debezium-debezium_437012651-437020051,104.44299999999998,12.302,0,85.14899999999999,13.571000000000002,85,442,0,NO,NO,,NO,NO,NO
617,simfix_2,simfix_3,bears,debezium-debezium_437012651-437020051,174.954,12.302,0,85.14899999999999,84.08200000000001,85,10738,0,NO,NO,,NO,NO,NO
618,tbar_2,tbar_1,bears,debezium-debezium_437012651-437020051,1406.4499999999998,12.142999999999999,0,1388.1299999999999,4.858,1139,466,0,NO,NO,,NO,NO,NO
619,tbar_2,tbar_2,bears,debezium-debezium_437012651-437020051,1798.029,12.142999999999999,0,1388.1299999999999,396.4370000000001,1139,10710,0,NO,NO,,NO,NO,NO
620,tbar_2,tbar_3,bears,debezium-debezium_437012651-437020051,3875.173999999999,12.142999999999999,0,1388.1299999999999,2473.5819999999994,1139,260190,0,NO,NO,,NO,NO,NO
621,dynamoth_2,dynamoth_2,bears,debezium-debezium_437012651-437020051,3.193,12.02,3.193,0,0,0,0,0,NO,NO,,NO,-,NO
622,nopol_2,nopol_2,bears,DmitriiSerikov-money-transfer-service_446104441-446106577,-,-,-,-,-,-,-,-,-,-,-,-,-,-
623,simfix_2,simfix_2,bears,DmitriiSerikov-money-transfer-service_446104441-446106577,-,-,-,-,-,-,-,-,-,-,-,-,-,-
624,tbar_2,tbar_2,bears,DmitriiSerikov-money-transfer-service_446104441-446106577,-,-,-,-,-,-,-,-,-,-,-,-,-,-
625,dynamoth_2,dynamoth_2,bears,DmitriiSerikov-money-transfer-service_446104441-446106577,-,-,-,-,-,-,-,-,-,-,-,-,-,-
626,nopol_2,nopol_2,bears,dungba88-libra_436514153-436524727,919.9159999999999,26.707,919.9159999999999,0,0,0,0,0,NO,NO,,NO,-,NO
627,simfix_2,simfix_1,bears,dungba88-libra_436514153-436524727,7259.632000000002,26.787,0,657.4419999999989,6575.369000000002,417,58312,0,NO,NO,,NO,NO,NO
628,simfix_2,simfix_2,bears,dungba88-libra_436514153-436524727,7199.076000000001,26.787,0,5966.520000000001,1205.7349999999988,3862,6406,0,NO,NO,,NO,NO,NO
629,simfix_2,simfix_3,bears,dungba88-libra_436514153-436524727,7245.9800000000005,26.787,0,1349.0269999999982,5870.132000000001,828,107868,0,NO,NO,,NO,NO,NO
630,tbar_2,tbar_2,bears,dungba88-libra_436514153-436524727,-,-,-,-,-,-,-,-,-,-,-,-,-,-
631,dynamoth_2,dynamoth_2,bears,dungba88-libra_436514153-436524727,578.713,26.707,578.713,0,0,0,0,0,NO,NO,,NO,-,NO
632,nopol_2,nopol_2,bears,FasterXML-jackson-dataformats-binary_461131167-461139756,593.8480000000001,4.97,593.8480000000001,0,0,0,0,0,NO,NO,,NO,-,NO
633,simfix_2,simfix_1,bears,FasterXML-jackson-dataformats-binary_461131167-461139756,7304.803999999998,5.045,0,461.90700000000027,6816.791999999999,320,22094,0,NO,NO,,NO,NO,NO
634,simfix_2,simfix_2,bears,FasterXML-jackson-dataformats-binary_461131167-461139756,7203.259000000015,5.045,0,6704.510000000016,472.6440000000001,3559,3122,0,NO,NO,,NO,NO,NO
635,simfix_2,simfix_3,bears,FasterXML-jackson-dataformats-binary_461131167-461139756,7293.732,5.045,0,539.3550000000004,6728.272,361,10100,0,NO,NO,,NO,NO,NO
636,tbar_2,tbar_1,bears,FasterXML-jackson-dataformats-binary_461131167-461139756,7297.737999999988,5.0489999999999995,0,283.632,6987.369000000001,243,5695,0,NO,NO,,NO,NO,NO
637,tbar_2,tbar_2,bears,FasterXML-jackson-dataformats-binary_461131167-461139756,7201.60899999999,5.0489999999999995,0,6011.720000000004,1163.1519999999994,3584,5156,0,NO,NO,,NO,NO,NO
638,tbar_2,tbar_3,bears,FasterXML-jackson-dataformats-binary_461131167-461139756,7284.998999999984,5.0489999999999995,0,290.955,6967.306999999997,249,9191,0,NO,NO,,NO,NO,NO
639,dynamoth_2,dynamoth_2,bears,FasterXML-jackson-dataformats-binary_461131167-461139756,518.6340000000001,4.97,518.6340000000001,0,0,0,0,0,NO,NO,,NO,-,NO
640,nopol_2,nopol_2,bears,FasterXML-jackson-dataformats-text_430357777-445435582,0,3.555,0,0,0,0,0,0,NO,NO,,NO,-,NO
641,simfix_2,simfix_1,bears,FasterXML-jackson-dataformats-text_430357777-445435582,2034.8470000000036,3.603,0,2013.1900000000041,0.0,2246,0,0,NO,NO,,YES,NO,NO
642,simfix_2,simfix_2,bears,FasterXML-jackson-dataformats-text_430357777-445435582,2959.136000000004,3.603,0,2013.1900000000041,924.2890000000006,2246,6020,0,NO,NO,,YES,NO,NO
643,simfix_2,simfix_3,bears,FasterXML-jackson-dataformats-text_430357777-445435582,7204.662999999999,3.603,0,1737.1860000000027,5445.819999999997,1976,94536,0,NO,NO,,YES,NO,NO
644,tbar_2,tbar_1,bears,FasterXML-jackson-dataformats-text_430357777-445435582,6564.516000000009,3.704,0,6523.206000000008,1.03,9823,69,0,NO,NO,,NO,NO,NO
645,tbar_2,tbar_2,bears,FasterXML-jackson-dataformats-text_430357777-445435582,7214.694000000018,3.704,0,4618.1710000000185,2556.242999999999,6556,20160,0,NO,NO,,NO,NO,NO
646,tbar_2,tbar_3,bears,FasterXML-jackson-dataformats-text_430357777-445435582,7225.468000000018,3.704,0,3034.297000000004,4150.891000000013,3806,250560,0,NO,NO,,NO,NO,NO
647,dynamoth_2,dynamoth_2,bears,FasterXML-jackson-dataformats-text_430357777-445435582,0,3.555,0,0,0,0,0,0,NO,NO,,NO,-,NO
648,nopol_2,nopol_2,bears,hexagonframework-spring-data-ebean_375829425-451220180,315.1,4.807,315.1,0,0,0,0,0,NO,NO,,NO,-,NO
649,simfix_2,simfix_1,bears,hexagonframework-spring-data-ebean_375829425-451220180,319.72099999999995,4.833,0,129.82699999999997,184.034,173,934,0,NO,NO,,NO,NO,NO
650,simfix_2,simfix_2,bears,hexagonframework-spring-data-ebean_375829425-451220180,305.14699999999993,4.833,0,129.82699999999997,169.45999999999995,173,66,0,NO,NO,,NO,NO,NO
651,simfix_2,simfix_3,bears,hexagonframework-spring-data-ebean_375829425-451220180,339.888,4.833,0,129.82699999999997,204.20100000000002,173,3168,0,NO,NO,,NO,NO,NO
652,tbar_2,tbar_1,bears,hexagonframework-spring-data-ebean_375829425-451220180,2836.810000000002,4.844,0,1054.576000000001,1775.3720000000012,1386,4162,0,NO,NO,,NO,NO,NO
653,tbar_2,tbar_2,bears,hexagonframework-spring-data-ebean_375829425-451220180,2778.8480000000013,4.844,0,1054.576000000001,1717.4100000000003,1386,664,0,NO,NO,,NO,NO,NO
654,tbar_2,tbar_3,bears,hexagonframework-spring-data-ebean_375829425-451220180,3129.997000000002,4.844,0,1054.576000000001,2068.559000000001,1386,31872,0,NO,NO,,NO,NO,NO
655,dynamoth_2,dynamoth_2,bears,hexagonframework-spring-data-ebean_375829425-451220180,304.4050000000001,4.807,304.4050000000001,0,0,0,0,0,NO,NO,,NO,-,NO
656,simfix_2,simfix_2,bears,INRIA-spoon_431373130-431373716,-,-,-,-,-,-,-,-,-,-,-,-,-,-
657,simfix_2,simfix_2,bears,INRIA-spoon_431601111-431664501,-,-,-,-,-,-,-,-,-,-,-,-,-,-
658,simfix_2,simfix_2,bears,INRIA-spoon_453383968-453477713,-,-,-,-,-,-,-,-,-,-,-,-,-,-
659,simfix_2,simfix_2,bears,INRIA-spoon_454678479-454678770,-,-,-,-,-,-,-,-,-,-,-,-,-,-
660,simfix_2,simfix_2,bears,INRIA-spoon_455704942-455870305,-,-,-,-,-,-,-,-,-,-,-,-,-,-
661,nopol_2,nopol_2,bears,javadev-underscore-java_435386942-435396295,7076.772999999998,16.866,7076.772999999998,0,0,0,0,0,NO,NO,,NO,-,NO
662,simfix_2,simfix_1,bears,javadev-underscore-java_435386942-435396295,5550.218000000002,17.008,0,1794.2920000000029,3698.527999999998,2011,143064,0,NO,NO,,NO,NO,NO
663,simfix_2,simfix_2,bears,javadev-underscore-java_435386942-435396295,2043.9760000000033,17.008,0,1794.2920000000029,192.2859999999998,2011,1034,0,NO,NO,,NO,NO,NO
664,simfix_2,simfix_3,bears,javadev-underscore-java_435386942-435396295,7218.834000000001,17.008,0,831.2510000000008,6330.184999999999,924,183060,0,NO,NO,,NO,NO,NO
665,tbar_2,tbar_2,bears,javadev-underscore-java_435386942-435396295,-,-,-,-,-,-,-,-,-,-,-,-,-,-
666,dynamoth_2,dynamoth_2,bears,javadev-underscore-java_435386942-435396295,339.0370000000002,16.866,339.0370000000002,0,0,0,0,0,NO,NO,,NO,-,NO
667,simfix_2,simfix_2,bears,jenkinsci-ansicolor-plugin_440438437-449394834,-,-,-,-,-,-,-,-,-,-,-,-,-,-
668,simfix_2,simfix_2,bears,jgrapht-jgrapht_443997242-444189432,-,-,-,-,-,-,-,-,-,-,-,-,-,-
669,nopol_2,nopol_2,bears,julianps-modelmapper-module-vavr_441307573-461240331,2.901,2.035,2.901,0,0,0,0,0,NO,NO,,NO,-,NO
670,simfix_2,simfix_1,bears,julianps-modelmapper-module-vavr_441307573-461240331,0,2.0380000000000003,0,0,0,0,0,0,NO,NO,,NO,NO,NO
671,simfix_2,simfix_2,bears,julianps-modelmapper-module-vavr_441307573-461240331,0,2.0380000000000003,0,0,0,0,0,0,NO,NO,,NO,NO,NO
672,simfix_2,simfix_3,bears,julianps-modelmapper-module-vavr_441307573-461240331,0,2.0380000000000003,0,0,0,0,0,0,NO,NO,,NO,NO,NO
673,tbar_2,tbar_1,bears,julianps-modelmapper-module-vavr_441307573-461240331,73.16299999999998,2.0380000000000003,0,56.391999999999996,15.536999999999997,77,351,yes,NO,NO,,NO,NO,NO
674,tbar_2,tbar_2,bears,julianps-modelmapper-module-vavr_441307573-461240331,69.51199999999999,2.0380000000000003,0,56.391999999999996,11.886000000000001,77,71,yes,NO,NO,,NO,NO,NO
675,tbar_2,tbar_3,bears,julianps-modelmapper-module-vavr_441307573-461240331,73.14499999999998,2.0380000000000003,0,56.391999999999996,15.519,77,351,yes,NO,NO,,NO,NO,NO
676,dynamoth_2,dynamoth_2,bears,julianps-modelmapper-module-vavr_441307573-461240331,3.82,2.035,3.82,0,0,0,0,0,NO,NO,,NO,-,NO
677,simfix_2,simfix_2,bears,kmehrunes-valuestreams_438682914-439585987,-,-,-,-,-,-,-,-,-,-,-,-,-,-
678,simfix_2,simfix_2,bears,lettuce-io-lettuce-core_438538449-438808943,-,-,-,-,-,-,-,-,-,-,-,-,-,-
679,nopol_2,nopol_2,bears,milaboratory-milib_444855015-444858326,-,-,-,-,-,-,-,-,-,-,-,-,-,-
680,simfix_2,simfix_2,bears,milaboratory-milib_444855015-444858326,-,-,-,-,-,-,-,-,-,-,-,-,-,-
681,tbar_2,tbar_2,bears,milaboratory-milib_444855015-444858326,-,-,-,-,-,-,-,-,-,-,-,-,-,-
682,dynamoth_2,dynamoth_2,bears,milaboratory-milib_444855015-444858326,-,-,-,-,-,-,-,-,-,-,-,-,-,-
683,simfix_2,simfix_2,bears,OpenFeign-feign_454179734-454278346,-,-,-,-,-,-,-,-,-,-,-,-,-,-
684,simfix_2,simfix_2,bears,openmrs-openmrs-module-htmlformentry_452596787-452623087,-,-,-,-,-,-,-,-,-,-,-,-,-,-
685,nopol_2,nopol_2,bears,openmrs-openmrs-module-webservices.rest_455565885-458312291,-,-,-,-,-,-,-,-,-,-,-,-,-,-
686,simfix_2,simfix_1,bears,openmrs-openmrs-module-webservices.rest_455565885-458312291,0,7.4159999999999995,0,0,0,0,0,0,NO,NO,,NO,NO,NO
687,simfix_2,simfix_2,bears,openmrs-openmrs-module-webservices.rest_455565885-458312291,0,7.4159999999999995,0,0,0,0,0,0,NO,NO,,NO,NO,NO
688,simfix_2,simfix_3,bears,openmrs-openmrs-module-webservices.rest_455565885-458312291,0,7.4159999999999995,0,0,0,0,0,0,NO,NO,,NO,NO,NO
689,tbar_2,tbar_1,bears,openmrs-openmrs-module-webservices.rest_455565885-458312291,0,7.4159999999999995,0,0,0,0,0,0,NO,NO,,NO,NO,NO
690,tbar_2,tbar_2,bears,openmrs-openmrs-module-webservices.rest_455565885-458312291,0,7.4159999999999995,0,0,0,0,0,0,NO,NO,,NO,NO,NO
691,tbar_2,tbar_3,bears,openmrs-openmrs-module-webservices.rest_455565885-458312291,0,7.4159999999999995,0,0,0,0,0,0,NO,NO,,NO,NO,NO
692,dynamoth_2,dynamoth_2,bears,openmrs-openmrs-module-webservices.rest_455565885-458312291,-,-,-,-,-,-,-,-,-,-,-,-,-,-
693,nopol_2,nopol_2,bears,opentracing-contrib-java-p6spy_390188323-431527545,20.575000000000003,9.393,20.575000000000003,0,0,0,0,0,NO,NO,,NO,-,NO
694,simfix_2,simfix_1,bears,opentracing-contrib-java-p6spy_390188323-431527545,165.26000000000002,9.411000000000001,0,41.59,122.26400000000001,37,612,0,NO,NO,,NO,NO,NO
695,simfix_2,simfix_2,bears,opentracing-contrib-java-p6spy_390188323-431527545,72.572,9.411000000000001,0,41.59,29.576,37,12,0,NO,NO,,NO,NO,NO
696,simfix_2,simfix_3,bears,opentracing-contrib-java-p6spy_390188323-431527545,115.918,9.411000000000001,0,41.59,72.922,37,228,0,NO,NO,,NO,NO,NO
697,tbar_2,tbar_1,bears,opentracing-contrib-java-p6spy_390188323-431527545,457.65300000000013,9.405000000000001,0,126.30800000000002,328.175,120,753,yes,NO,NO,,NO,NO,NO
698,tbar_2,tbar_2,bears,opentracing-contrib-java-p6spy_390188323-431527545,293.6000000000001,9.405000000000001,0,126.30800000000002,164.122,120,99,yes,NO,NO,,NO,NO,NO
699,tbar_2,tbar_3,bears,opentracing-contrib-java-p6spy_390188323-431527545,505.20100000000014,9.405000000000001,0,126.30800000000002,375.72300000000007,120,1197,yes,NO,NO,,NO,NO,NO
700,dynamoth_2,dynamoth_2,bears,opentracing-contrib-java-p6spy_390188323-431527545,1813.216,9.393,1813.216,0,0,0,0,0,NO,NO,,NO,-,NO
701,nopol_2,nopol_2,bears,org-tigris-jsapar-jsapar_451004011-451741055,7.416,5.359,7.416,0,0,0,0,0,NO,NO,,NO,-,NO
702,simfix_2,simfix_1,bears,org-tigris-jsapar-jsapar_451004011-451741055,97.09299999999999,5.638,0,72.13799999999998,11.078000000000001,67,229,0,NO,NO,,NO,NO,NO
703,simfix_2,simfix_2,bears,org-tigris-jsapar-jsapar_451004011-451741055,103.01799999999999,5.638,0,72.13799999999998,17.003000000000004,67,42,0,NO,NO,,NO,NO,NO
704,simfix_2,simfix_3,bears,org-tigris-jsapar-jsapar_451004011-451741055,196.561,5.638,0,72.13799999999998,110.54600000000002,67,16044,0,NO,NO,,NO,NO,NO
705,tbar_2,tbar_1,bears,org-tigris-jsapar-jsapar_451004011-451741055,646.7269999999996,5.633,0,444.78399999999993,196.30499999999998,517,4168,0,NO,NO,,NO,NO,NO
706,tbar_2,tbar_2,bears,org-tigris-jsapar-jsapar_451004011-451741055,553.7829999999997,5.633,0,444.78399999999993,103.361,517,1055,0,NO,NO,,NO,NO,NO
707,tbar_2,tbar_3,bears,org-tigris-jsapar-jsapar_451004011-451741055,1048.8479999999995,5.633,0,444.78399999999993,598.4259999999997,517,111926,0,NO,NO,,NO,NO,NO
708,dynamoth_1,dynamoth_1,bears,org-tigris-jsapar-jsapar_451004011-451741055,15.478,5.359,14.227,0.274,1.251,1,6,yes,NO,NO,,NO,-,NO
709,dynamoth_2,dynamoth_2,bears,org-tigris-jsapar-jsapar_451004011-451741055,9.328,5.359,7.340999999999999,0.241,1.987,1,382,yes,NO,NO,,NO,-,NO
710,dynamoth_3,dynamoth_3,bears,org-tigris-jsapar-jsapar_451004011-451741055,5.46,5.359,4.274,0.142,1.186,1,382,yes,NO,NO,,NO,-,NO
711,nopol_2,nopol_2,bears,paritytrading-foundation_364820616-448899327,2.119,3.788,2.119,0,0,0,0,0,NO,NO,,NO,-,NO
712,simfix_2,simfix_1,bears,paritytrading-foundation_364820616-448899327,15.21,3.824,0,12.325999999999999,1.3800000000000001,14,114,0,NO,NO,,NO,NO,NO
713,simfix_2,simfix_2,bears,paritytrading-foundation_364820616-448899327,14.727,3.824,0,12.325999999999999,0.897,14,9,0,NO,NO,,NO,NO,NO
714,simfix_2,simfix_3,bears,paritytrading-foundation_364820616-448899327,15.839,3.824,0,12.325999999999999,2.0090000000000003,14,240,0,NO,NO,,NO,NO,NO
715,tbar_2,tbar_1,bears,paritytrading-foundation_364820616-448899327,111.56599999999993,3.8539999999999996,0,94.93299999999994,13.692999999999998,161,231,0,NO,NO,,NO,NO,NO
716,tbar_2,tbar_2,bears,paritytrading-foundation_364820616-448899327,111.72899999999993,3.8539999999999996,0,94.93299999999994,13.855999999999998,161,147,0,NO,NO,,NO,NO,NO
